fact_check_id,post_id,claim_lang,ocr_lang,pair_lang
140976,1305,,"[('por', 0.47775378823280334), ('spa', 0.20861423015594482), ('eng', 0.10469339787960052), ('spa', 0.05556947737932205)]","(None, [('por', 0.47775378823280334), ('spa', 0.20861423015594482), ('eng', 0.10469339787960052), ('spa', 0.05556947737932205)])"
140976,19899,,,"(None, None)"
140976,25992,,,"(None, nan)"
140977,6144,,,"(None, None)"
140977,7547,,,"(None, None)"
140978,7636,,,"(None, None)"
140978,11082,,,"(None, None)"
140979,9034,,,"(None, None)"
140979,27527,,,"(None, None)"
140979,27845,,,"(None, None)"
140982,11944,,,"(None, None)"
140982,14390,,,"(None, nan)"
140982,25645,,,"(None, nan)"
140983,9593,,,"(None, None)"
140985,7261,,,"(None, None)"
140985,16324,,,"(None, nan)"
140986,9677,,,"(None, None)"
140988,13251,,,"(None, None)"
140988,25908,,,"(None, nan)"
140990,9663,,,"(None, None)"
140991,3478,,"[('spa', 0.8403451442718506), ('sv', 0.05747929587960243)]","(None, [('spa', 0.8403451442718506), ('sv', 0.05747929587960243)])"
140991,18038,,,"(None, None)"
140991,21779,,,"(None, nan)"
140992,3510,,,"(None, None)"
140992,9712,,,"(None, None)"
140992,18816,,,"(None, nan)"
140992,27026,,,"(None, None)"
140993,13213,,"[('spa', 0.8440676331520081), ('eng', 0.11638513952493668)]","(None, [('spa', 0.8440676331520081), ('eng', 0.11638513952493668)])"
140994,6129,,,"(None, nan)"
140995,3522,,,"(None, None)"
140995,3523,,,"(None, None)"
140995,3716,,,"(None, None)"
140995,3718,,,"(None, None)"
140995,17602,,,"(None, None)"
140997,6007,,,"(None, nan)"
140998,10312,,,"(None, None)"
140999,3574,,,"(None, None)"
141000,11513,,,"(None, None)"
141000,14331,,,"(None, None)"
141000,25731,,,"(None, nan)"
141002,2749,,,"(None, None)"
141002,10669,,,"(None, None)"
141003,15791,,,"(None, nan)"
141003,19898,,,"(None, None)"
141006,5172,,,"(None, nan)"
141006,16988,,,"(None, nan)"
141007,10723,,,"(None, None)"
141008,10724,,,"(None, None)"
141008,10985,,,"(None, None)"
141009,7319,,,"(None, None)"
141009,27844,,,"(None, None)"
141010,8309,,,"(None, None)"
141010,8310,,,"(None, None)"
141011,27921,,,"(None, None)"
141012,2953,,,"(None, None)"
141012,25851,,,"(None, nan)"
141013,20305,,,"(None, None)"
141013,20541,,,"(None, None)"
141013,21727,,,"(None, nan)"
141014,3470,,,"(None, None)"
141014,3741,,,"(None, None)"
141014,27539,,,"(None, None)"
141015,8930,,,"(None, None)"
141015,9246,,,"(None, None)"
141015,27800,,,"(None, None)"
141017,12616,,,"(None, None)"
141018,12912,,,"(None, None)"
141018,16047,,,"(None, nan)"
141019,4449,,,"(None, nan)"
141019,7045,,,"(None, None)"
141019,18508,,,"(None, nan)"
141019,18509,,,"(None, nan)"
141019,18510,,,"(None, nan)"
141023,27050,,,"(None, None)"
141030,8451,,,"(None, None)"
141031,3840,,"[('msa', 0.673001229763031), ('so', 0.0959862619638443)]","(None, [('msa', 0.673001229763031), ('so', 0.0959862619638443)])"
141031,22121,,,"(None, nan)"
141037,8912,,"[('spa', 0.8631935715675354)]","(None, [('spa', 0.8631935715675354)])"
141040,6422,,,"(None, None)"
141040,19011,,,"(None, nan)"
141043,3008,,,"(None, None)"
141045,9082,,,"(None, None)"
141045,16116,,,"(None, nan)"
141047,15336,,,"(None, nan)"
141047,21679,,,"(None, nan)"
141048,12909,,"[('ces', 0.9514197111129761), ('eng', 0.04129781946539879)]","(None, [('ces', 0.9514197111129761), ('eng', 0.04129781946539879)])"
141048,25772,,,"(None, nan)"
141052,18000,,"[('msa', 0.7652074098587036)]","(None, [('msa', 0.7652074098587036)])"
141060,4508,,,"(None, nan)"
141060,5719,,,"(None, nan)"
141060,5823,,,"(None, nan)"
141061,4418,,,"(None, nan)"
141062,9777,,,"(None, None)"
141062,11056,,,"(None, None)"
141062,11057,,,"(None, None)"
141100,7350,,,"(None, None)"
141100,21125,,,"(None, None)"
141102,6646,,,"(None, None)"
141102,6647,,,"(None, None)"
141102,6648,,,"(None, None)"
141104,7380,,,"(None, None)"
141104,12365,,"[('spa', 1.0)]","(None, [('spa', 1.0)])"
141104,13337,,,"(None, None)"
141106,21772,,,"(None, nan)"
141107,7831,,"[('eng', 0.46895265579223633), ('fra', 0.43056967854499817)]","(None, [('eng', 0.46895265579223633), ('fra', 0.43056967854499817)])"
141107,11110,,"[('eng', 0.4994073808193207), ('fra', 0.43111106753349304)]","(None, [('eng', 0.4994073808193207), ('fra', 0.43111106753349304)])"
141107,12860,,"[('eng', 0.46895265579223633), ('fra', 0.43056967854499817)]","(None, [('eng', 0.46895265579223633), ('fra', 0.43056967854499817)])"
141107,17791,,"[('eng', 0.46895265579223633), ('fra', 0.43056967854499817)]","(None, [('eng', 0.46895265579223633), ('fra', 0.43056967854499817)])"
141107,22959,,,"(None, None)"
141108,11090,,"[('eng', 0.44006863236427307)]","(None, [('eng', 0.44006863236427307)])"
141108,11091,,"[('eng', 0.44006863236427307)]","(None, [('eng', 0.44006863236427307)])"
141108,11092,,"[('eng', 0.44006863236427307)]","(None, [('eng', 0.44006863236427307)])"
141108,25780,,,"(None, nan)"
141110,13800,,,"(None, None)"
141112,5180,,,"(None, nan)"
141112,5182,,,"(None, nan)"
141114,8478,,,"(None, None)"
141114,27040,,,"(None, None)"
141115,14297,,"[('eng', 0.9622370004653931)]","(None, [('eng', 0.9622370004653931)])"
141115,20398,,"[('eng', 0.8318907618522644)]","(None, [('eng', 0.8318907618522644)])"
141140,6279,,,"(None, None)"
141142,8446,,"[('uz', 0.46693292260169983), ('mt', 0.3752327561378479)]","(None, [('uz', 0.46693292260169983), ('mt', 0.3752327561378479)])"
141142,12809,,,"(None, None)"
141142,20749,,,"(None, None)"
141143,14238,,,"(None, None)"
141144,8450,,,"(None, None)"
141144,16489,,,"(None, nan)"
141144,16492,,,"(None, nan)"
141145,6611,,,"(None, None)"
141147,11245,,,"(None, None)"
141148,8444,,"[('msa', 0.537872314453125), ('eng', 0.4621277153491974)]","(None, [('msa', 0.537872314453125), ('eng', 0.4621277153491974)])"
141149,8147,,,"(None, None)"
141149,12759,,"[('eng', 0.3290143609046936), ('mt', 0.12427178770303726), ('so', 0.04505699872970581), ('ku', 0.020902611315250397), ('ha', 0.01568569242954254)]","(None, [('eng', 0.3290143609046936), ('mt', 0.12427178770303726), ('so', 0.04505699872970581), ('ku', 0.020902611315250397), ('ha', 0.01568569242954254)])"
141149,12760,,"[('eng', 0.7224822044372559), ('mt', 0.18659961223602295)]","(None, [('eng', 0.7224822044372559), ('mt', 0.18659961223602295)])"
141149,18166,,"[('eng', 0.3260343670845032), ('mt', 0.12314622104167938), ('so', 0.044648900628089905), ('ku', 0.020713290199637413), ('msa', 0.014269250445067883)]","(None, [('eng', 0.3260343670845032), ('mt', 0.12314622104167938), ('so', 0.044648900628089905), ('ku', 0.020713290199637413), ('msa', 0.014269250445067883)])"
141151,8447,,,"(None, None)"
141151,14441,,,"(None, nan)"
141152,6596,,,"(None, None)"
141152,14170,,"[('jv', 0.5955734252929688), ('msa', 0.3590867221355438), ('slk', 0.04533988982439041)]","(None, [('jv', 0.5955734252929688), ('msa', 0.3590867221355438), ('slk', 0.04533988982439041)])"
141153,27624,,,"(None, None)"
141155,12126,,"[('nld', 0.1572272628545761)]","(None, [('nld', 0.1572272628545761)])"
141159,21674,,,"(None, nan)"
141160,18071,,,"(None, None)"
141162,14721,,,"(None, nan)"
141162,17723,,"[('eng', 0.7697880268096924), ('slk', 0.09655865281820297)]","(None, [('eng', 0.7697880268096924), ('slk', 0.09655865281820297)])"
141164,17725,,"[('msa', 0.6088618040084839), ('eng', 0.24322845041751862), ('zu', 0.04825391620397568)]","(None, [('msa', 0.6088618040084839), ('eng', 0.24322845041751862), ('zu', 0.04825391620397568)])"
141164,20162,,,"(None, None)"
141164,22091,,,"(None, nan)"
141165,19854,,"[('msa', 0.732027530670166), ('eng', 0.10345996171236038), ('msa', 0.06949586421251297)]","(None, [('msa', 0.732027530670166), ('eng', 0.10345996171236038), ('msa', 0.06949586421251297)])"
141167,17489,,,"(None, None)"
141168,16522,,,"(None, nan)"
141169,18161,,,"(None, None)"
141171,14219,,"[('msa', 0.43970251083374023), ('msa', 0.3596114218235016)]","(None, [('msa', 0.43970251083374023), ('msa', 0.3596114218235016)])"
141174,14417,,,"(None, nan)"
141176,3345,,,"(None, None)"
141176,4219,,,"(None, nan)"
141176,7483,,,"(None, None)"
141176,10879,,,"(None, None)"
141176,10880,,,"(None, None)"
141178,9099,,,"(None, None)"
141178,17358,,,"(None, nan)"
141179,105,,"[('eng', 0.828619658946991)]","(None, [('eng', 0.828619658946991)])"
141179,4098,,,"(None, nan)"
141179,8135,,,"(None, None)"
141179,14043,,"[('msa', 0.7732219696044922), ('eo', 0.07197429984807968), ('msa', 0.024628788232803345), ('eng', 0.021903445944190025), ('urd', 0.003730084514245391)]","(None, [('msa', 0.7732219696044922), ('eo', 0.07197429984807968), ('msa', 0.024628788232803345), ('eng', 0.021903445944190025), ('urd', 0.003730084514245391)])"
141180,8680,,"[('fas', 1.0)]","(None, [('fas', 1.0)])"
141180,8682,,"[('fas', 1.0)]","(None, [('fas', 1.0)])"
141180,8685,,"[('fas', 1.0)]","(None, [('fas', 1.0)])"
141183,17485,,"[('so', 0.19506819546222687)]","(None, [('so', 0.19506819546222687)])"
141184,8467,,,"(None, None)"
141184,8468,,,"(None, None)"
141185,12165,,,"(None, None)"
141185,14091,,,"(None, None)"
141185,14343,,,"(None, nan)"
141186,15756,,,"(None, nan)"
141186,20160,,"[('msa', 0.8986289501190186), ('sv', 0.0830799788236618)]","(None, [('msa', 0.8986289501190186), ('sv', 0.0830799788236618)])"
141187,5690,,,"(None, nan)"
141189,7036,,,"(None, None)"
141189,22063,,,"(None, nan)"
141190,8579,,,"(None, None)"
141190,15900,,,"(None, nan)"
141190,15909,,,"(None, nan)"
141191,12443,,,"(None, None)"
141194,14453,,,"(None, nan)"
141194,16478,,,"(None, nan)"
141194,17726,,,"(None, None)"
141194,17727,,,"(None, None)"
141195,18216,,,"(None, None)"
141196,18160,,,"(None, None)"
141197,11391,,"[('eng', 0.47774988412857056), ('msa', 0.35430222749710083), ('ceb', 0.07317245751619339), ('la', 0.06304997205734253)]","(None, [('eng', 0.47774988412857056), ('msa', 0.35430222749710083), ('ceb', 0.07317245751619339), ('la', 0.06304997205734253)])"
141197,18035,,"[('eng', 0.48931771516799927), ('msa', 0.20982465147972107), ('msa', 0.13411538302898407), ('ceb', 0.07532690465450287), ('la', 0.06109199300408363)]","(None, [('eng', 0.48931771516799927), ('msa', 0.20982465147972107), ('msa', 0.13411538302898407), ('ceb', 0.07532690465450287), ('la', 0.06109199300408363)])"
141198,8473,,,"(None, None)"
141198,8474,,,"(None, None)"
141198,8475,,,"(None, None)"
141199,3144,,"[('msa', 0.5281060338020325), ('msa', 0.2976352274417877), ('jv', 0.14316436648368835)]","(None, [('msa', 0.5281060338020325), ('msa', 0.2976352274417877), ('jv', 0.14316436648368835)])"
141200,10727,,"[('ita', 0.2480120062828064), ('eng', 0.10890967398881912)]","(None, [('ita', 0.2480120062828064), ('eng', 0.10890967398881912)])"
141201,18742,,,"(None, nan)"
141202,4792,,,"(None, nan)"
141202,14483,,,"(None, nan)"
141203,8476,,,"(None, None)"
141203,8477,,,"(None, None)"
141203,17938,,,"(None, None)"
141204,16517,,,"(None, nan)"
141204,21521,,,"(None, nan)"
141206,19714,,"[('ha', 0.5034103393554688), ('lt', 0.13770988583564758)]","(None, [('ha', 0.5034103393554688), ('lt', 0.13770988583564758)])"
141207,12859,,,"(None, None)"
141207,17705,,,"(None, None)"
141208,26180,,,"(None, nan)"
141208,26181,,,"(None, nan)"
141209,8227,,,"(None, None)"
141210,6706,,,"(None, None)"
141210,10906,,,"(None, None)"
141210,12770,,,"(None, None)"
141211,15003,,,"(None, nan)"
141212,7965,,"[('eng', 1.0)]","(None, [('eng', 1.0)])"
141212,19111,,,"(None, nan)"
141212,19112,,,"(None, nan)"
141213,4214,,,"(None, nan)"
141213,21070,,,"(None, None)"
141216,20742,,,"(None, None)"
141218,15667,,,"(None, nan)"
141218,15668,,,"(None, nan)"
141224,3102,,,"(None, None)"
141224,25944,,,"(None, nan)"
141224,27462,,"[('spa', 0.5061752200126648), ('eng', 0.32209324836730957), ('por', 0.12463214248418808)]","(None, [('spa', 0.5061752200126648), ('eng', 0.32209324836730957), ('por', 0.12463214248418808)])"
141225,9593,,,"(None, None)"
141226,3642,,,"(None, None)"
141226,3864,,,"(None, None)"
141226,13958,,,"(None, None)"
141233,3373,,"[('spa', 0.4866291582584381), ('spa', 0.461113303899765)]","(None, [('spa', 0.4866291582584381), ('spa', 0.461113303899765)])"
141233,27387,,"[('spa', 0.46469607949256897), ('spa', 0.435411274433136), ('por', 0.04964796453714371)]","(None, [('spa', 0.46469607949256897), ('spa', 0.435411274433136), ('por', 0.04964796453714371)])"
141234,21838,,,"(None, nan)"
141235,13896,,,"(None, None)"
141235,13897,,,"(None, None)"
141236,25751,,,"(None, nan)"
141238,7379,,,"(None, None)"
141239,3369,,,"(None, None)"
141239,8563,,"[('spa', 0.5582499504089355), ('eng', 0.15449212491512299)]","(None, [('spa', 0.5582499504089355), ('eng', 0.15449212491512299)])"
141239,10505,,"[('spa', 0.5692864656448364), ('por', 0.15785707533359528), ('eng', 0.14794696867465973)]","(None, [('spa', 0.5692864656448364), ('por', 0.15785707533359528), ('eng', 0.14794696867465973)])"
141241,27410,,,"(None, None)"
141243,13934,,"[('spa', 0.6951578259468079), ('eng', 0.13288474082946777), ('ron', 0.07107771933078766)]","(None, [('spa', 0.6951578259468079), ('eng', 0.13288474082946777), ('ron', 0.07107771933078766)])"
141244,17820,,,"(None, None)"
141244,18387,,,"(None, None)"
141245,9805,,,"(None, None)"
141246,9374,,,"(None, None)"
141247,3610,,,"(None, None)"
141247,18968,,,"(None, nan)"
141248,27000,,,"(None, None)"
141249,3405,,,"(None, None)"
141249,3707,,,"(None, None)"
141252,9081,,,"(None, None)"
141253,3437,,,"(None, None)"
141254,6312,,,"(None, None)"
141254,20290,,,"(None, None)"
141257,11551,,"[('eng', 0.5416280627250671), ('sl', 0.23661111295223236)]","(None, [('eng', 0.5416280627250671), ('sl', 0.23661111295223236)])"
141257,17412,,"[('eng', 0.8453243970870972)]","(None, [('eng', 0.8453243970870972)])"
141257,17566,,"[('eng', 0.5946816205978394), ('sl', 0.23997445404529572)]","(None, [('eng', 0.5946816205978394), ('sl', 0.23997445404529572)])"
141261,20674,,,"(None, None)"
141262,10840,,,"(None, None)"
141262,12726,,,"(None, None)"
141262,14333,,,"(None, None)"
141278,7045,,,"(None, None)"
141293,13711,,,"(None, None)"
141311,17114,,,"(None, nan)"
141313,5797,,,"(None, nan)"
141313,5798,,,"(None, nan)"
141323,27643,,,"(None, None)"
141324,27643,,,"(None, None)"
141327,26379,,,"(None, nan)"
141364,6881,,,"(None, None)"
141364,6882,,,"(None, None)"
141376,21602,,,"(None, nan)"
141377,12879,,,"(None, None)"
141379,26104,,,"(None, nan)"
141379,26381,,,"(None, nan)"
141379,26384,,,"(None, nan)"
141379,26385,,,"(None, nan)"
141388,7630,,,"(None, None)"
141395,7573,,,"(None, None)"
141395,7581,,,"(None, None)"
141399,19109,,,"(None, nan)"
141401,26399,,,"(None, nan)"
141402,26120,,,"(None, nan)"
141402,26121,,,"(None, nan)"
141441,16722,,,"(None, nan)"
141443,6690,,,"(None, None)"
141443,13439,,,"(None, None)"
141466,26522,,,"(None, nan)"
141468,11560,,,"(None, None)"
141470,23944,,,"(None, None)"
141489,21129,,,"(None, None)"
141493,12058,,,"(None, None)"
141493,12059,,,"(None, None)"
141494,4193,,,"(None, nan)"
141494,18011,,,"(None, None)"
141494,18630,,,"(None, nan)"
141499,12049,,,"(None, None)"
141499,23724,,"[('eng', 0.5716133117675781), ('jv', 0.2893916964530945), ('ps', 0.1389949768781662)]","(None, [('eng', 0.5716133117675781), ('jv', 0.2893916964530945), ('ps', 0.1389949768781662)])"
141515,4508,,,"(None, nan)"
141516,5688,,,"(None, nan)"
141518,26204,,,"(None, nan)"
141519,16730,,,"(None, nan)"
141520,11814,,,"(None, None)"
141521,17521,,"[('msa', 0.7348628044128418), ('su', 0.09503113478422165), ('jv', 0.07745717465877533), ('msa', 0.046001508831977844)]","(None, [('msa', 0.7348628044128418), ('su', 0.09503113478422165), ('jv', 0.07745717465877533), ('msa', 0.046001508831977844)])"
141522,14485,,,"(None, nan)"
141524,11057,,,"(None, None)"
141525,14361,,,"(None, nan)"
141526,10371,,,"(None, None)"
141527,5713,,,"(None, nan)"
141529,19627,,"[('eng', 1.0)]","(None, [('eng', 1.0)])"
141529,23822,,,"(None, None)"
141529,23885,,,"(None, None)"
141531,24321,,,"(None, None)"
141531,27250,,,"(None, None)"
141532,21516,,,"(None, nan)"
141540,19959,,,"(None, None)"
141559,12923,,,"(None, None)"
141559,12924,,,"(None, None)"
141559,12925,,,"(None, None)"
141573,26276,,,"(None, nan)"
141577,18912,,,"(None, nan)"
141580,18486,,,"(None, nan)"
141580,18487,,,"(None, nan)"
141580,18488,,,"(None, nan)"
141580,27006,,,"(None, None)"
141616,23861,,,"(None, None)"
141616,23862,,,"(None, None)"
141621,23809,,,"(None, None)"
141637,5404,,,"(None, nan)"
141642,24011,,,"(None, None)"
141657,16250,,,"(None, nan)"
141658,1364,,"[('eng', 1.0)]","(None, [('eng', 1.0)])"
141658,23508,,"[('eng', 0.9363294839859009)]","(None, [('eng', 0.9363294839859009)])"
141658,23509,,"[('eng', 1.0)]","(None, [('eng', 1.0)])"
141666,2523,,"[('urd', 0.8986208438873291), ('eng', 0.08573820441961288)]","(None, [('urd', 0.8986208438873291), ('eng', 0.08573820441961288)])"
141666,23703,,"[('urd', 0.8986208438873291), ('eng', 0.08573820441961288)]","(None, [('urd', 0.8986208438873291), ('eng', 0.08573820441961288)])"
141672,2898,,"[('eng', 0.9075502753257751)]","(None, [('eng', 0.9075502753257751)])"
141672,11832,,"[('eng', 0.9040291905403137)]","(None, [('eng', 0.9040291905403137)])"
141680,14686,,,"(None, nan)"
141694,26129,,,"(None, nan)"
141713,5480,,,"(None, nan)"
141713,5771,,,"(None, nan)"
141713,17493,,,"(None, None)"
141713,17494,,,"(None, None)"
141713,17495,,"[('lb', 0.5024925470352173), ('dan', 0.4715506136417389)]","(None, [('lb', 0.5024925470352173), ('dan', 0.4715506136417389)])"
141713,17496,,"[('eng', 0.4983099102973938), ('ita', 0.06697405874729156)]","(None, [('eng', 0.4983099102973938), ('ita', 0.06697405874729156)])"
141724,24110,,,"(None, None)"
141727,25687,,,"(None, nan)"
141730,26133,,,"(None, nan)"
141760,22010,,,"(None, nan)"
141762,19606,,,"(None, None)"
141762,19607,,"[('tur', 0.33945944905281067), ('nld', 0.12101572006940842), ('eng', 0.11108599603176117)]","(None, [('tur', 0.33945944905281067), ('nld', 0.12101572006940842), ('eng', 0.11108599603176117)])"
141762,19608,,"[('tur', 0.33945944905281067), ('nld', 0.12101572006940842), ('eng', 0.11108599603176117)]","(None, [('tur', 0.33945944905281067), ('nld', 0.12101572006940842), ('eng', 0.11108599603176117)])"
141777,24007,,"[('eng', 0.8028629422187805), ('hbs', 0.19713705778121948)]","(None, [('eng', 0.8028629422187805), ('hbs', 0.19713705778121948)])"
141779,26218,,,"(None, nan)"
141779,26221,,,"(None, nan)"
141781,10566,,,"(None, None)"
141781,21090,,"[('urd', 0.9038862586021423)]","(None, [('urd', 0.9038862586021423)])"
141782,19031,,,"(None, nan)"
141782,26220,,,"(None, nan)"
141790,26349,,,"(None, nan)"
141793,26261,,,"(None, nan)"
141793,26262,,,"(None, nan)"
141795,4285,,,"(None, nan)"
141795,19970,,,"(None, None)"
141796,4696,,,"(None, nan)"
141797,19971,,,"(None, None)"
141812,5765,,,"(None, nan)"
141812,27080,,"[('eng', 0.522219717502594), ('ces', 0.13283756375312805)]","(None, [('eng', 0.522219717502594), ('ces', 0.13283756375312805)])"
141814,26419,,,"(None, nan)"
141815,26231,,,"(None, nan)"
141816,12200,,,"(None, None)"
141817,21770,,,"(None, nan)"
141827,26320,,,"(None, nan)"
141831,8673,,,"(None, None)"
141831,13777,,,"(None, None)"
141832,8714,,,"(None, None)"
141850,14409,,,"(None, nan)"
141870,27769,,,"(None, None)"
141904,24263,,,"(None, None)"
141904,25687,,,"(None, nan)"
141909,15891,,,"(None, nan)"
141918,6757,,,"(None, None)"
142032,24349,,,"(None, None)"
